price,bedrooms,bathrooms,sqft_living,sqft_lot
489000,3,2,1510,3000
240000,3,1,1230,2353
420250,3,2,1510,3657
523000,4,2.5,3180,20870
628000,4,2,2260,6000
320000,4,2.5,1920,7277
359950,3,2.5,1980,7800
232000,2,1,1200,8063
810000,4,2.25,2020,5600
245000,4,1.5,2010,7561
273000,3,2.25,1930,8192
1.19E+06,5,2.5,2710,14989
438000,5,1,1950,6250
400000,3,1.75,2110,19600
340000,3,1,1250,4800
552000,2,2.5,1380,951
790000,3,1.75,2050,4080
360000,3,1.5,1800,22000
235000,3,1,1310,15022
775000,2,1,1010,3600
489200,3,2.75,1850,9600
341000,3,2.25,1750,8900
335000,4,2.5,2154,6050
393500,3,1.75,1230,1441
360000,3,2,1960,8846
400800,4,1,1070,5750
585000,3,1,1450,5378
1.60E+06,4,2.75,3680,5000
2.88E+06,4,2.5,5760,32033
300000,3,1,1220,13000
1.05E+06,4,2.75,2950,4560
360000,3,1.5,1340,1110
665900,4,2.25,2870,5453
470000,4,1,2590,18224
581000,4,1.75,2090,8164
527000,6,3.5,3000,8401
423000,4,1.75,1730,7245
875000,4,3.5,2850,4416
410000,3,1,1020,6903
606000,3,2.5,2200,6005
654000,3,2.5,3240,60840
150000,3,0.75,490,38500
373000,3,2.5,2990,6771
550000,5,2,2450,9488
512500,3,2.5,1900,7604
360000,4,2.5,2640,7388
369000,3,2,1340,1480
825000,4,2.5,3220,5262
255000,3,2,930,11475
1.29E+06,4,2.5,3240,10800
270000,5,2.5,2630,8470
480680,3,2.5,1730,4924
525000,4,1.75,2120,7725
291500,3,1,880,9238
305000,4,2,1800,13551
285000,3,1.75,1600,7500
1.88E+06,3,2.5,3280,29111
329500,5,1.75,3290,8000
1.57E+06,4,2.25,2890,18226
379260,3,2.5,1730,7202
356000,3,2.5,1590,3411
571900,4,1.75,1710,8947
271500,3,1.75,1995,18360
390000,3,1.75,1300,10030
550000,3,2.5,2720,62310
755000,2,2.5,1360,2070
509500,2,2.5,1590,1485
486700,2,1,1200,6278
527500,2,1,1170,3000
475000,5,2.5,2010,3600
268000,3,2.75,1880,1793
562000,3,2,3250,50529
780000,4,2.5,2270,13449
700000,9,3,3680,4400
710000,3,2,1880,3000
445000,3,1,1050,5664
729000,3,3.25,2250,60548
384400,3,3.25,1689,1388
815000,6,3,2860,17853
865000,4,2.5,2710,4069
514000,3,2,1770,7200
615000,4,2.75,2820,13193
865000,4,3.25,3400,99170
755000,4,2.5,3110,6930
425000,4,1,1480,8321
375000,2,1,940,9839
750000,4,2.5,2680,4548
722000,4,2.75,3190,5408
1.01E+06,3,2.5,1920,4480
725000,3,2.5,2610,7510
170000,3,0.75,1040,42180
845000,4,3.25,2880,35315
271900,3,2,1450,8771
1.30E+06,6,4.5,3902,3880
261500,4,2.5,2460,7800
619500,3,2.5,2170,5000
435000,5,2.25,1970,15247
210000,3,1,1000,5454
489950,3,2,1580,4010
260000,4,1.5,2130,8800
300000,4,1,1370,8499
530000,4,2,2150,14161
235000,3,1.75,1370,14030
593500,3,1,1370,4000
562000,3,3,3290,80471
585000,3,2,3190,207346
2.40E+06,4,3.25,4140,20734
199500,3,1.75,1690,8901
544500,5,1,1690,3240
394900,3,1,1430,13370
912000,4,3.75,1980,4095
260000,3,2.5,1490,8102
858000,5,3,3620,12778
1.28E+06,4,2.5,2720,16454
242150,4,1.75,1490,8544
220000,3,1.75,1230,7200
235000,3,2,1900,7980
370000,3,1.75,1530,10300
450000,3,1.75,2290,44866
534950,5,1.5,2240,6337
730000,4,2.5,3470,14271
465000,4,2.5,3050,32450
178000,3,1,1100,5734
215000,3,1,1610,7140
300000,3,2.75,1910,15508
430000,3,2,1510,7066
183000,3,1.5,1280,4366
585000,3,2.5,1910,1501
192950,3,1,1170,3330
599000,2,1,1550,7713
326500,3,1,1060,7920
358803,2,1,1040,5765
537000,3,2.5,1550,12920
1.16E+06,3,2.5,2490,24691
156000,2,1,920,5889
219000,3,1,1250,8276
1.19E+06,3,1.5,2540,2700
248000,5,1.75,2190,16788
340000,3,1.75,1340,196020
899100,5,2.5,2410,15300
346950,3,1.75,1830,10954
330000,3,1,1850,5775
325000,3,1,1410,8250
315000,3,1.75,1460,7884
649950,3,2.5,1500,1375
316000,3,1,1130,7200
386000,2,2.5,1620,3196
535000,2,1.75,2330,7280
600000,3,3,1520,1800
339000,4,2.5,2840,8746
167000,3,2,1520,7456
430000,3,1,1740,4800
688000,4,4,4000,9309
834500,3,2.25,2780,6000
1.08E+06,4,4.25,3500,8750
250000,3,1,1060,52272
402500,3,1,1290,4000
432500,3,2.5,2390,6435
485000,5,1.75,2460,14100
560000,4,2.75,2930,22000
410000,4,2.25,2200,8292
455000,3,2.5,1870,7344
459500,4,2.5,2060,8968
371000,4,1.75,1610,11305
289500,3,2.25,2120,3400
395000,3,3.5,1450,1263
496752,2,1,1980,5000
227000,2,1,860,6800
330000,3,1.75,1460,9261
480000,5,2,2590,8610
290000,2,1,1120,217800
281000,3,1,1340,21336
705000,4,1.5,1780,3120
1.40E+06,4,2.5,2920,4000
485000,4,3.25,2820,6611
622000,3,2.25,1550,1919
380000,3,2.25,1600,39848
2.13E+06,4,2.75,3190,19513
561500,3,1.75,1960,6380
242000,3,1,970,9600
348500,3,1.5,1360,10726
370000,3,1.5,1360,10726
752000,6,3.75,3810,6663
230000,3,1.75,1340,8250
715000,3,2.25,1990,4977
240415,3,1.75,1120,10187
562000,4,1.75,2060,4080
360000,3,1.5,1170,4080
659950,3,2.5,1610,1246
458500,3,2,1890,1599
259950,2,2,1070,649
366000,3,1.75,1680,6108
978000,4,2.75,2890,7821
525000,2,1,1360,6120
926300,3,1.5,1660,4800
750000,2,1,1620,6120
660000,2,1,960,6263
305000,4,1.75,1000,7200
800000,2,2.5,2395,6143
600000,4,1.75,3050,9440
435000,2,1,1120,88327
1.14E+06,4,3.25,2960,4296
318000,3,2.25,1250,1017
639000,4,2,1940,5000
453000,3,2.5,1750,3900
800000,4,1.75,2150,9148
437000,2,1.75,1500,6800
1.15E+06,3,2.75,3230,75889
490000,4,2.5,3000,8645
499950,4,1.75,1520,7700
160134,3,1.5,1190,10116
191000,3,1,990,8255
221000,3,1,1250,7280
352800,4,2,2080,6360
350000,3,2.5,1640,10424
458000,4,1.5,1550,3000
359950,3,1,1290,189486
1.05E+06,3,3,3250,5093
353000,3,1.75,1260,11775
717550,3,3.5,2840,4468
450000,3,2.25,1960,6500
167500,3,1,760,3090
550000,3,1.75,2240,78225
939000,4,2.25,2240,9684
700000,3,1.75,1820,15570
480000,4,3.5,3370,435600
501000,3,1,1160,4360
580000,3,2.25,1640,8625
527550,1,0.75,820,59677
399000,4,2.5,2800,4687
240000,3,1.75,1780,5000
353000,4,2.75,2200,268329
335000,4,2,1480,3132
475000,3,3,2010,2554
660000,3,2,2880,5100
551000,3,1,940,1948
249950,4,1.75,1620,10530
1.15E+06,4,3.25,4400,262666
575000,3,1.75,1530,6743
1.09E+06,4,2.75,3460,11350
515000,4,2.5,2890,7306
235000,3,1.5,1980,11214
796000,3,1,1980,3243
450000,2,1.5,1450,2550
2.05E+06,4,3,4280,18834
270000,4,2.5,1810,6509
1.71E+06,3,3,2490,27702
565000,3,1,1610,4108
680000,1,2.5,1820,3008
5.57E+06,5,5.75,9200,35069
864500,4,2.5,3520,35991
1.15E+06,4,2.25,3740,18000
335000,3,2.25,2150,30476
911000,4,3.25,3526,15958
425000,2,1,1070,6625
299950,3,1,1410,81021
864000,4,2.5,3190,49658
425000,2,1,1270,6000
374950,4,1.5,1970,14490
247000,3,2.25,1640,7630
475000,3,1,1600,7161
275000,3,2.5,3020,5868
355000,2,1,1350,368517
285000,4,1.75,1870,22072
1.34E+06,3,2.75,2730,38869
325000,2,1,1100,17817
1.67E+06,5,3.5,4320,40816
402000,3,2.5,2700,9994
1.10E+06,3,3,3700,16857
375000,4,1.75,2190,9225
396000,5,2.75,2840,12253
320000,4,2.75,2610,9077
610000,3,2.5,2630,5827
249950,3,1.5,1090,7698
675000,4,3.5,3090,100835
448000,2,2,1670,7772
819000,3,1,1300,3600
1.25E+06,3,2.5,3670,18505
225000,4,2.5,1700,6031
790000,2,3,2560,982278
685000,4,2.5,2770,6000
812000,3,3.25,3240,8338
705000,2,2.5,2300,6400
360000,4,3,2483,6870
344000,1,1.5,760,779
825000,4,1.5,2040,6900
476500,3,1,1200,6120
379500,2,1,960,5096
620000,3,1.75,2410,35236
477590,3,3.25,2260,7701
490000,3,1,1910,8190
470000,3,1.5,1500,5000
500000,3,2.25,1360,1236
370000,3,1,1320,7341
790000,2,1.5,1940,4400
725000,4,2.5,2650,18295
840000,4,2.75,3040,2800
390000,3,1,1240,11108
507000,3,2.25,2210,11585
263500,3,1.75,1540,6273
369000,3,2.5,1320,1683
500000,3,2.5,3040,5326
570000,2,1,910,4301
284000,4,3,2040,7145
415000,2,1,980,4108
197500,3,1,980,3090
925000,4,3.75,4420,9492
468000,3,2,1570,6300
355000,3,1,1600,5001
639000,4,1.75,1830,6000
720000,3,2.5,2820,14250
381000,3,1.75,1800,6000
1.05E+06,3,4,4380,42769
670000,3,3,2980,3730
400000,3,1,1690,6658
910000,4,3.5,4040,50479
294000,3,1,1250,9427
315001,3,1.75,1500,10230
360000,3,2,1630,10723
520000,3,2,1410,2700
474000,3,1,1140,4560
702000,4,2.5,3280,5876
728000,4,3.5,3490,87497
308000,4,2.5,2020,7277
2.00E+06,5,4,4580,4443
340000,3,2.5,2270,7917
306500,2,1.75,1310,10200
716000,3,2,1420,3600
950000,4,3,2980,44431
673200,5,3,4180,8561
564500,4,2.25,1950,6000
393000,4,1.75,1790,11801
425000,5,1.75,1400,5071
150000,3,1,1320,24684
327000,4,2.25,1620,106722
444900,4,2.5,3120,7448
305000,4,2.5,2100,14773
469000,3,3.25,1370,1194
525000,3,1.75,1520,7875
330000,3,2.5,2410,17424
618000,4,1,1260,4080
295500,4,2.5,2830,7350
567035,3,2,2064,46173
518000,4,2.25,2640,34870
303000,2,1,1020,9200
300000,4,2.5,2200,8065
413107,3,1.5,1420,7520
400000,3,1,1350,3090
535000,3,1,1290,6859
555000,4,2,1680,2600
312000,3,2.5,2280,6386
785200,3,2.25,1840,3500
749000,4,2,2040,11850
285000,3,1.5,1490,10367
425000,4,2.5,2440,5088
360000,3,2,1930,15540
260000,3,1,1200,6615
369000,3,2,1550,8509
275000,4,2.5,2180,11132
407000,3,2.25,1430,1448
575000,2,1.75,1230,5418
1.24E+06,3,1.5,1670,3852
875000,2,2.5,2720,4913
320000,4,1.5,2220,6811
810000,3,1.5,1520,9041
274000,3,1.75,1590,7620
239900,4,1.75,1480,9523
450000,4,1.5,1860,7808
263400,4,2,1360,60548
265000,3,1,1360,5967
418000,4,3,2360,6250
390000,3,2,2360,5737
430000,3,2,1860,7500
1.44E+06,3,2.25,2630,9705
297000,2,1.75,1280,37373
650000,4,2.25,2330,7220
195000,2,1,720,18000
554000,3,3.5,3380,108900
550000,3,2,3650,843309
700000,3,1.75,1640,4590
300000,4,1,1730,177657
315000,2,1,1030,8576
603000,3,1,1790,5250
530000,2,1,840,3400
397500,3,1.75,1300,8480
221000,3,1,1240,5250
466000,4,2.25,2170,8050
197500,3,1,1330,5412
280000,3,3,1390,1080
412000,2,1.5,1240,3873
454000,2,1,880,6731
540000,4,2.25,2540,228254
250000,5,1.5,2520,5753
900000,5,2.25,2510,35691
245000,5,1.75,2020,7902
290000,3,1.75,2060,7251
160000,2,1,930,7742
1.26E+06,2,1.5,2700,7225
325000,2,1,1060,6050
185000,2,1,670,6750
477000,3,2,1750,4990
100000,2,1,930,7623
345000,4,2.5,2420,11481
530000,4,2.25,2410,14985
203000,3,1,1150,7156
599000,4,2.5,2480,5000
370000,4,1,1310,6000
140000,3,1,1240,8000
500000,3,1,1150,5100
527200,3,1.75,1460,4000
549900,5,2.75,3060,7015
760000,4,2.5,3520,8095
319000,2,1,960,4400
362300,3,2.5,2430,15264
421000,3,2.5,1930,4505
690000,3,1,1090,4000
640000,3,2.5,2790,31798
238000,4,1.75,1650,6900
789000,3,3,3740,39640
1.05E+06,6,4,5310,12741
302500,3,2.5,1690,4476
259950,4,1.75,1400,7920
456000,3,1.5,1440,28516
369950,3,2.5,1360,3718
363750,3,1.75,1726,197326
585000,3,1.75,2220,216493
268000,3,2.5,1850,6676
1.20E+06,5,2.5,2860,4000
345000,3,1,1120,10176
539000,4,2.5,2340,19850
851000,5,3.25,3760,9792
900000,3,2.5,1920,7200
850000,3,2.5,3230,5000
390000,3,1.75,1260,6500
345000,3,1.75,1540,6909
534500,3,2.5,1700,3150
643500,6,5.25,3600,3960
1.21E+06,3,2.75,3150,5520
495000,2,1.75,1280,4000
535000,2,1,980,4120
435000,4,2.5,2190,6578
305000,4,2,2470,1831
799000,4,2.5,2590,7910
700000,4,2.5,2580,15031
467000,3,2.25,1270,1213
263000,3,1,1250,7560
760000,4,2.5,4660,7157
293000,4,2.5,2019,4435
245000,3,2,1490,7929
181000,2,1.5,1560,10807
240000,3,1,1030,15264
880000,4,2.75,2560,7961
285000,3,2,1460,6377
407500,2,1,770,6017
325000,4,2.5,1960,3543
405000,3,1.75,1900,10454
291700,3,2.5,1970,4120
370000,3,2.5,2490,18525
270000,3,1.5,1430,8960
800000,4,2.5,2680,7200
626500,3,1.75,1610,3210
1.13E+06,4,3.5,4300,8406
399950,4,2.5,3200,7545
419000,3,1.75,2140,15030
1.16E+06,4,2.5,4240,43995
1.41E+06,4,3.5,3410,10769
710000,4,2.75,2090,8064
650000,3,1,1410,4840
369900,4,2.5,2820,33750
641000,4,2.5,2770,63118
403000,3,1,1400,6879
1.02E+06,3,3.25,3620,4000
865000,4,2.5,2260,13600
2.49E+06,4,2.5,3440,23954
810000,4,1,2150,3588
316750,3,2.5,1256,1154
652500,4,2.25,2220,130244
360000,6,2.75,2850,15240
208000,2,1,700,5100
898000,4,2.5,3700,63991
295000,4,1.75,1400,11934
652500,4,1.75,3130,18253
560000,4,3,2170,5764
280000,3,1,1020,8400
289950,3,2.5,1760,8584
397500,3,2.5,1860,44093
380000,2,1,1140,75132
415900,3,2.5,1670,22703
475000,2,1.75,1710,8645
125000,1,1,500,7440
238000,3,1,1470,32670
296000,4,1.5,1370,9750
475000,6,3,3470,117612
390000,3,2.25,1650,6250
425000,3,1,1180,3750
725000,6,3,3110,5000
605000,3,2.25,2080,12134
302000,3,1,1600,1950
886000,3,2.25,2380,6000
540000,4,1.75,1630,6120
435000,4,2.25,1910,8400
409000,4,3.25,3140,10752
405000,3,1,1250,7280
560200,3,2.5,1990,3984
324000,4,1.75,2110,7208
390000,4,2.5,2490,8290
414000,2,1,800,5000
441500,3,2.5,2360,4670
375000,3,2.5,1770,5146
668500,4,2.5,2710,5500
540000,5,1.5,1940,10202
1.04E+06,4,3.25,3450,11240
1.35E+06,4,3.25,3440,4920
758000,4,2.75,2410,9549
949880,4,2.25,2290,10687
570000,3,1,1030,4089
736000,4,2.5,2290,12047
670000,3,1.5,1490,4400
1.13E+06,4,1.75,2370,8400
650000,4,2,1930,3976
690000,2,1.75,1600,4000
610000,4,2.25,2240,45738
413500,2,1,770,4000
765000,3,2.5,2300,9752
828200,4,2.75,3400,7081
205000,2,1,900,4397
465000,3,2.5,1450,5175
556000,4,2.5,2240,5402
540000,4,2.5,1780,4169
423000,4,2.5,2320,4254
375000,3,1.75,1590,14766
173250,3,1,990,12696
599900,3,1.5,2605,12030
646000,5,2.75,2870,4461
1.08E+06,5,4.75,5180,17811
558000,4,2,2180,3870
354000,2,1,850,5225
1.20E+06,4,4,4050,9517
670000,4,2,2250,4200
1.13E+06,6,4.25,3100,9378
267500,2,1,1747,12250
299800,4,2.5,2410,4708
430000,4,1.75,2070,9120
775000,5,1,1860,3040
333000,3,1,950,5214
336000,3,2,1060,11765
323000,2,1,880,1712
575000,4,2.5,2550,56628
328000,2,2.25,1550,2079
572500,3,1,1590,4600
600000,3,1.75,1650,5100
412000,4,3,2430,7242
827500,3,2.5,1810,7200
300000,4,2.5,2890,17349
415000,3,2.5,1280,5040
750000,7,2.75,3410,4056
800000,3,2.75,2220,4000
420000,3,1,1060,6000
266000,3,1.5,1120,8250
499000,4,2.5,2680,10590
440000,4,1.5,1770,5750
495000,3,2,2950,12196
630000,2,1.75,1260,5300
424000,3,1.75,1430,6818
760000,4,2.5,2730,36183
650000,4,3.5,3270,15704
248500,4,1.75,1720,10018
379600,3,1.75,1270,12420
538000,4,2.5,3260,10032
530000,4,2.5,2050,6360
545000,4,2.25,2050,9720
925000,4,3,3580,35261
565000,4,2.75,1960,48787
405100,2,1,840,3522
502000,3,1.75,1300,8800
425000,3,2.25,1260,3000
233500,3,2.25,1650,2958
287000,3,2.5,1710,10341
190000,3,1,1180,8775
666000,3,2.25,2780,31510
330000,2,1,950,3090
1.49E+06,5,3.5,3620,7821
393000,3,2.25,2140,10256
353000,4,2.75,1920,4627
260000,2,1,750,6720
680000,3,2.5,2060,2551
921000,3,2.25,2380,11200
319000,2,1,750,6380
280000,3,1,1160,10881
220000,3,1,1050,6300
219000,3,1.5,1740,5200
528000,4,2.75,2050,7171
405000,3,1.75,1980,8100
372977,3,2.5,1690,1618
934550,4,3.25,2320,5900
1.47E+06,3,1.5,2480,9900
975000,4,2.25,2290,5350
800866,5,2.5,3180,13806
950000,7,3.5,3470,16264
624000,4,3,1540,4140
1.85E+06,5,2.25,2800,8442
310000,3,1,1050,9876
315000,3,1.75,1480,6800
675000,3,2,1010,5973
490000,3,1.75,1660,8208
600000,5,2.25,2760,6350
154000,2,1,1040,20524
480000,4,1.75,2220,6500
196900,3,1,1270,7500
735000,3,3.25,2960,39370
205500,3,2,1330,8748
357186,2,1.75,1210,1040
275000,4,2.5,2120,6754
248500,3,1.75,2090,12026
350000,3,2.5,2680,7836
390000,4,2.75,1790,47250
390000,3,2.75,1950,12240
660000,5,2.25,3740,14913
310000,3,1.75,1140,8263
717000,3,2.5,2480,5137
260000,5,2.5,2580,11250
745000,3,2,2290,5001
470000,4,2.5,2320,12042
429000,3,2.5,2530,8820
220000,4,2,1400,7140
497000,3,3,2060,1850
716100,3,1,1640,4000
371000,4,1,1960,94525
379000,5,2.75,3000,25175
937500,3,1,1320,8500
720000,4,2,1760,4500
616000,3,3.25,2130,2306
259000,3,2,1390,7120
538000,3,1.75,1400,3825
605000,3,2.75,3230,9576
369950,3,1,1110,7603
310000,3,2.5,1670,4220
227500,3,1,1540,9450
274000,4,2.25,2090,7400
410000,3,2,1410,8088
354800,3,2,1370,78408
650000,4,2.25,1910,5120
353000,3,2,1678,13862
224975,3,1,960,12745
600000,2,1.75,2080,13054
437500,3,2.25,1790,7700
567000,3,2.5,2540,6093
225000,5,1.5,1790,11656
255000,2,1,940,9330
2.48E+06,5,3.75,6810,7500
370000,2,1,900,4600
675000,4,1.75,1900,8800
285000,3,1,1440,4268
310000,3,1.75,2070,37904
475000,4,2.5,2240,7245
410000,4,2.5,3320,5034
895000,4,2.25,1950,5950
375000,3,1.5,1240,7733
349000,4,2.5,1830,4694
650500,3,1.75,1740,4400
760000,3,1.75,1410,15120
480000,4,2.75,2050,3960
689000,4,2.75,3220,16145
415000,3,1.75,1960,5000
195000,3,1.75,1070,6110
318000,5,2.5,2820,9956
404000,4,3,4060,35621
339950,2,1,800,3090
215000,3,1,1260,7897
339900,3,2.5,2420,7423
285000,1,1.5,810,3211
550000,3,1,1600,5000
430000,4,1,1350,9000
219000,3,1,970,7790
555000,2,1.5,1780,4750
233000,3,2,1350,7686
248000,3,1.75,1840,19501
454000,5,2.25,2550,9200
950000,4,2.5,1700,4418
359000,3,2.5,2430,7857
407500,5,2,2740,8230
224000,3,1.5,1560,7300
210000,2,1,1040,4590
261000,4,1.75,1820,9824
719000,3,3,1833,1706
440000,3,2.5,2160,3738
525000,3,2.75,2100,10362
375000,3,1.5,1370,9720
428000,2,2.5,1414,1960
988830,5,3.25,4115,7910
199950,3,1.75,1550,6225
840000,4,2.25,2100,3671
285000,3,1.75,1160,7006
330000,5,2.5,3597,4972
147500,3,1.5,1230,10125
320000,4,2.5,2190,7125
382500,3,1.75,1040,9000
2.05E+06,5,4,4690,8208
596000,4,2.25,2270,10000
220000,4,2.25,1950,7280
325000,3,2.5,1880,6818
679950,4,2.5,2850,5664
175000,2,1,1160,6911
268000,3,1.75,1370,10050
715000,4,3.5,3260,110579
600000,7,2.25,3170,36384
228000,0,1,390,5900
950000,5,2.5,3450,35880
475000,2,1.75,1490,224334
700000,3,1.5,1460,78408
275000,3,1.75,1300,20700
369500,3,1.75,1300,20700
215000,4,2,1540,7575
593450,4,2.25,2130,7172
498800,2,1.75,1350,4614
849000,5,3.25,2450,6534
1.15E+06,4,2.5,1940,4875
825000,5,2.5,2890,5110
265000,3,1.75,1680,9769
285000,4,2.25,1960,10400
240000,3,1.75,1590,7931
261000,4,1,1390,17739
330000,4,1.75,2440,7350
250000,4,2,1850,7560
350000,4,2.5,2800,9538
930000,3,2.5,3780,35273
275000,3,2,1910,8050
325000,4,2.25,2460,7620
255000,1,1,810,5000
562200,3,1.5,1900,5250
952000,2,1.75,3490,88909
365000,3,2.5,2200,7350
332900,3,1.5,1190,11996
721000,3,2.25,2040,18360
487275,4,2.5,2400,3986
310000,3,2.5,1670,5791
245000,2,1,990,4800
325000,3,1.75,2920,10573
550000,3,1.75,1840,9401
350000,2,1,910,4500
599000,5,2.5,2950,72309
259950,3,1.5,1240,9500
240000,4,2.5,1980,7264
186000,3,1,1200,10080
395000,3,1.5,1280,15028
475000,4,2.5,3150,5757
815000,5,3.5,3500,10794
572000,3,1.5,1680,13751
419500,3,2.5,1360,3188
298700,3,2.25,2110,7350
549000,2,1,2034,13392
278000,3,1.5,1900,9994
455000,4,2,2380,4500
925000,5,3.5,4050,13495
465000,2,1.5,1120,1201
620000,4,4,2850,2970
499900,4,2.25,2360,7650
620000,5,3,2540,11422
450000,3,1.75,1160,6120
690000,4,3.5,2710,2147
1.90E+06,5,2.25,3120,16672
1.94E+06,5,2.25,3120,16672
832500,3,2,1870,9527
245000,3,1,1010,9678
820000,3,2.5,2980,18935
369000,4,2.75,2420,6495
1.05E+06,4,3.25,3830,8331
653000,3,3,3040,5067
220650,2,1.75,1460,10500
300000,5,3,1940,6355
970000,4,3.5,3780,20023
360000,4,2.5,1950,5451
672500,3,2.5,2450,5760
268000,4,1.5,1730,7020
440000,4,1.5,1690,3245
1.40E+06,3,2.5,2550,7200
590000,4,2.5,2290,11072
359000,4,2.25,2710,22860
266500,4,1.75,1880,7632
635000,4,2.5,2930,8679
559000,3,2.5,3110,217800
895000,4,2.5,3480,38985
625000,2,1.5,1110,118047
650000,4,2.25,2440,9320
312500,4,1.75,2280,7840
225000,3,1,900,6099
425000,4,1.75,1980,8400
329999,3,2.75,3360,41250
572000,5,2.25,2340,9225
386500,4,2.5,3110,5048
452000,2,1,980,5000
278000,4,2,1480,6324
474900,3,2.25,1800,43647
450000,2,1.75,2130,6574
611000,2,1,1270,5100
214100,2,2.5,1150,2064
317000,3,2.5,1840,5011
1.00E+06,4,3.5,3180,12528
1.00E+06,5,2.75,1510,5700
525000,4,2.5,3070,7200
436000,3,2.25,1800,6680
450000,3,1.75,1540,9154
588500,3,1.75,2330,14892
340000,4,1.75,1400,8374
482000,4,2.5,2846,85377
1.58E+06,4,3.5,5830,131116
749000,3,2.5,3380,7126
330000,3,1.5,1440,7875
568000,3,2.5,1740,1279
239000,3,1.75,1470,8925
528000,3,2.5,2810,4932
385000,4,3,2090,5102
825000,4,3.25,4110,14219
815000,5,3.25,3230,5000
625000,4,2.5,2601,34335
690000,3,1.75,2070,6000
210000,3,1,1660,7440
599000,4,1,1590,4280
860000,3,1.75,1860,5584
147200,3,1,1420,9600
476900,3,1,1240,5758
450000,4,2.5,2500,36254
570000,4,2.5,2640,11816
567500,3,1,1440,3060
790000,5,3.25,3030,20446
875000,3,1.5,1820,12686
490000,3,2,2220,10275
335000,3,1.75,2430,9133
550000,3,1.75,1670,10798
385000,3,1.75,1180,10541
395000,3,1.75,1620,8085
650000,2,1,1030,5750
637000,4,2.75,2900,5803
692500,3,2.25,3420,9900
322400,3,1.75,1710,15844
233500,3,1.5,1580,10517
400000,3,2,1230,11413
547000,5,2.5,2200,4080
519000,5,2.25,2570,13054
1.03E+06,4,3.5,3320,19850
365000,3,1,1090,6435
699000,5,2.75,2970,36817
525000,3,1.75,1970,8000
430000,4,3,3220,8936
325000,3,1,1600,7500
279000,2,1,670,6300
805000,4,1.75,2360,4750
419950,3,3,2150,3962
425000,2,1,620,4455
446000,4,1.75,1730,5922
455000,5,2,2500,7860
226550,3,1,990,4440
764000,3,2,1420,4080
439950,3,2.25,2170,15000
453000,4,2,1880,5100
219950,3,1,1300,9620
702500,3,1.5,2360,6750
285000,3,1.5,1780,12231
798750,2,2.25,2160,2578
320000,2,1,950,5316
425000,3,1.75,1680,14630
540000,4,2.5,2290,4450
1.06E+06,4,5.25,4140,14757
1.17E+06,4,3.75,3920,4500
576000,3,1.75,1500,13891
525000,3,1.75,1720,7200
324950,4,2.5,2641,8615
600000,3,2.5,4930,77536
464000,3,2.5,2460,5400
266000,4,2.25,1995,7102
775000,3,2.5,3010,74390
415000,3,1.75,1270,4800
550000,4,2.75,3080,6731
235000,3,2.25,1670,7606
280000,3,2,1470,8089
459000,3,1.75,1730,7807
195000,3,1,1070,7615
235000,3,1.5,1660,8738
711800,4,2.25,2410,16650
440000,3,2.5,1040,1032
515000,2,1,970,3300
1.20E+06,5,2.75,2910,9480
560000,3,1.75,2340,12443
340000,3,1.75,1880,11249
600000,2,1,1110,3500
764000,4,2.5,2790,7938
337000,4,2,1590,8779
1.39E+06,6,2.75,5700,20000
249000,4,1,1200,7552
350000,3,3,3200,35782
269950,3,2.25,1510,6000
735000,3,1.75,1880,108900
1.30E+06,4,2.5,3070,4000
475000,4,2.25,2110,7560
339000,3,2,2350,8459
600000,4,3.5,3270,15160
397500,4,1.75,2220,4760
1.53E+06,4,3.5,5990,111078
460000,3,2,1760,9055
370000,4,2.75,2200,5207
250000,4,1,1550,7296
1.10E+06,4,3.75,5070,60123
430000,2,2.25,1040,1516
1.09E+06,3,1.5,2560,4000
670000,3,1.75,1850,8160
461550,3,1.5,2090,11895
